1076;Kaprālis;Krūmiņš Pēteris Teņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1077;Seržants;Kroņkalns Miķelis Viļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1078;Dižkareivis;Kijss Augusts Teņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1079;Dižkareivis;Kalniņš Teodors Kārļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1080;Kaprāils;Kalniņš Kārlis Augsuta d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1081;Seržants;Kūla Fricis Miķeļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1082;Seržants;Kāriņš Krišus Krišjāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1083;Strēlnieks;Kočmanis Kristaps Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1084;Kaprālis;Kristsons Žanis Friča d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1085;Dižkareivis;Karps Bernhards Pētera d.;6. Tukuma LSP;Sv. Jura ordenis;3;Medaļa;275
1086;Sanitārs;Kambergs Augusts Kriša d.;6. Tukuma LSP;Sv. Jura ordenis;3;;275
1087;Strēlnieks;Krastiņš Ernests Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;275
1088;Strēlnieks;Klīvis Jānis Andreja d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1089;Strēlnieks;Kugulis Jēkabs Andreja d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1090;Strēlnieks;Krols Donāts Donāta d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1091;Kaprālis;Kakliņš Kārlis Anša d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1092;Strēlnieks;Knape Jānis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1093;Strēlnieks;Kartufels Roberts Katrīnas d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1094;Dižkareivis;Krastiņš Žanis Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1095;Strēlnieks;Krints Jānis Miķeļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1096;Strēlnieks;Kalniņš Kārlis;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1097;Dižkareivis;Ķerus Pēteris Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1098;Strēlnieks;Kalniņš Filips Aleksandra d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1099;Sanitārs;Kārkliņš Pēteris Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1100;Strēlnieks;Kuimets Ernests Miķeļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;300
1101;Strēlnieks;Ķilkuts Rūdolfs Viljama d.;6. Tukuma LSP;Sv. Jura ordenis;3;;300
1102;Strēlnieks;Knaps Jēkabs Vilhelma d.;6. Tukuma LSP;Sv. Jura ordenis;4;;301
1103;Strēlnieks;Krūmbergs Fricis Krista d.;6. Tukuma LSP;Sv. Jura ordenis;4;;301
1104;Seržants;Kerubins Jānis Jāzepa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;301
1105;Strēlnieks;Kalniņš Roberts Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1106;Strēlnieks;Kariņš Pēteris Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1107;Strēlnieks;Krūmkalns Ernests Andreja d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1108;Strēlnieks;Kovals Kārlis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1109;Strēlnieks;Klopins Žanis;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1110;Strēlnieks;Lapiņš Jānis;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;217
1111;Strēlnieks;Liepiņš Kārlis;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1112;Dižkareivis;Lauks Ernests;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1113;Kaprālis;Lipņiks Vasilijs Pētera d.;6. Tukuma LSP;Sv. Jura ordenis;3;;275
1114;Kaprālis;Lincāns Fricis Eduarda d.;6. Tukuma LSP;Sv. Jura ordenis;3;;275
1115;Seržants;Liepīnš Jānis Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;3;;275
1116;Seržants;Loskutovs Jānis Andreja d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1117;Strēlnieks;Ļina Osvalds Gusta d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1118;Strēlnieks;Laicēns Alfrēds Eduarda d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1119;Strēlnieks;Liepiņš Eižens Pētera d.;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;275
1120;Strēlnieks;Lojans Jānis Ādama d.;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;276
1121;Strēlnieks;Ļūļa Žanis Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1122;Strēlnieks;Ledongs Voldemārs Kārļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1123;Strēlnieks;Lazdiņš Pēteris Pētera d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1124;Dižkareivis;Lācītis Osvalds Pētera d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1125;Strēlnieks;Lapiņš Vilis Jura d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1126;Kaprālis;Lavčinskis Jānis Gavrila d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1127;Strēlnieks;Lauva Alberts;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1128;Strēlnieks;Lukstenieks Jānis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;3./4.;;300
1129;Strēlnieks;Leitis Kārlis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;301
1130;Strēlnieks;Melngailis Gustavs;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;217
1131;Strēlnieks;Mežāns Aleksandrs;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1132;Strēlnieks;Melngals Jānis Gusta d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1133;Strēlnieks;Metāls Kārlis Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1134;Strēlnieks;Matuženoks Nikolajs Aleksandra d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1135;Seržants;Mazarnevics Ferdinands Johana d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1136;Strēlnieks;Mežaks Alfrēds Ernesta d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1137;Kaprālis;Mikaļunas Jānis;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;275
1138;Strēlnieks;Martinsons Otto Friča d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1139;Strēlnieks;Mjagis Teodors Johana d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1140;Seržnats;Meinvalds Jānis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1141;Strēlnieks;Miļkevičs Aleksandrs;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1142;Strēlnieks;Mellis Roberts;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1143;Strēlnieks;Medaks Rūdolfs Pētera d;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;300
1144;Strēlnieks;Mazītis Reinholds Kārļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;399
1145;Strēlnieks;Mucnieks Jānis Friča d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1146;Kaprālis;Misiņbārts Aleksandrs Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;3;Krusts;275
1147;Strēlnieks;Naruks Teodors;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;217
1148;Kaprālis;Nurka Hāns Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts un medaļa;217
1149;Dižkareivis;Narbs Voldemārs Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1150;Strēlnieks;Nikāns Antons Antona d.;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;276
1151;Strēlnieks;Nabis Vilhelms Paula d.;6. Tukuma LSP;Sv. Jura ordenis;4;Divas medaļas;300
1152;Kaprālis;Ozoliņš Jānis;6. Tukuma LSP;Sv. Jura ordenis;3;Krusts;217
1153;Strēlnieks;Ozoliņš Rūdolfs;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1154;Strēlnieks;Ozoliņš Jēkabs;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1155;Strēlnieks;Ogorodņikovs Aleksandrs;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1156;Seržants;Osītis Jānis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;3;;275
1157;Kaprālis;Oklanovs Gildrijs Amora d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1158;Strēlnieks;Otters Jānis Jura d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1159;Seržants;Ozols Pēteris Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1160;Sanitārs;Ozoliņš Voldemārs Kristapa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Divas medaļas;300
1161;Strēlnieks;Priedītis Jānis;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;217
1162;Strēlnieks;Pirāgis Osips;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1163;Kaprālis;Priede Žanis;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1164;Dižkarievis;Pētersons Augusts;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1165;Seržants;Paeglis Eduards Friča d.;6. Tukuma LSP;Sv. Jura ordenis;3;;275
1166;Dižkareivis;Pastors Francis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;3;;275
1167;Dižkareivis;Pīle Jānis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1168;Strēlnieks;Pulmanis Ansis Kristapa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1169;Seržants;Pētersons Jānis Hermana d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1170;Strēlnieks;Priedavs Jānis Miķeļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1171;Strēlnieks;Priedītis Otto Augusta d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1172;Seržants;Putra Indriķis Miķeļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1173;Kaprālis;Pirčs Vasilis Mihaila d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1174;Dižkareivis;Pinks Matīss Frodeih d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1175;Seržants;Paulovs Jānis Paula d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1176;Seržants;Putniņš Miķelis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;275
1177;Virsseržants;Paulovskis Kārlis Jegora d.;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;275
1178;Strēlnieks;Pogulis Jānis Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1179;Strēlnieks;Pugačs Maksims Grigora d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1180;Strēlnieks;Pecgolds Emīls Roberta d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1181;Strēlnieks;Pabruklis Jēkabs Andreja d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1182;Strēlnieks;Preis Andrejs Andreja d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1183;Sanitārs;Peneše Juris Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1184;Strēlnieks;Puriņš Jānis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Divas medaļas;300
1185;Strēlnieks;Petrovičs Fricis Pētera d.;6. Tukuma LSP;Sv. Jura ordenis;4;Divas medaļas;300
1186;Strēlnieks;Pērkons Ernests Vilhelma d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1187;Strēlnieks;Painals Jānis Krista d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1188;Strēlnieks;Piņiejevs Vasilijs;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1189;Kaprālis;Rumkovskis Fricis;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;217
1190;Strēlnieks;Rekks Alfrēds;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1191;Strēlnieks;Ramiņš Pēteris Pētera d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1192;Strēlnieks;Rudzutaks Krists Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1193;Strēlnieks;Ruicāns Ārons Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1194;Vahtmistrs;Ramats Oskars Teņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;275
1195;Strēlnieks;Riekstiņš Andrejs Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1196;Strēlnieks;Renga Eduards Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1197;Strēlnieks;Rubenis Antons Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1198;Strēlnieks;Rutēns Jānis Andreja d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1199;Seržants;Rumpe Jānis Andreja d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1200;Sanitārs;Romats Jānis Anša d.;6. Tukuma LSP;Sv. Jura ordenis;4;Divas medaļas;276
1201;Dižkareivis;Ronis Vilhelms Pētera d.;6. Tukuma LSP;Sv. Jura ordenis;4;Divas medaļas;300
1202;Strēlnieks;Rancēns Jānis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1203;Strēlnieks;Rozenbaums Henrihs Augusta d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1204;Strēlnieks;Robiņš Teodors;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1205;Strēlnieks;Strautmanis Jānis;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;217
1206;Kaprālis;Sijle Ernests;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1207;Kaprālis;Siltlaiks Andrejs;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1208;Strēlnieks;Striele Juris;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1209;Dižkareivis;Skuja Aleksandrs;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1210;Kaprālis;Salazemnieks Otto;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1211;Virsseržants;Selionovs Jēkabs Lariona d.;6. Tukuma LSP;Sv. Jura ordenis;3;Medaļa;275
1212;Seržants;Sakuļskis Jānis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1213;Strēlnieks;Straģis Andrejs Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1214;Kaprālis;Stērķelis Kārlis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1215;Strēlnieks;Spriņģis Andrejs Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1216;Strēlnieks;Strautmanis Kārlis Augusta d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1217;Strēlnieks;Staņa Kārlis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1218;Strēlnieks;Stārķis Jānis Miķeļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1219;Strēlnieks;Smeze Jānis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;275
1220;Strēlnieks;Skudra Fricis Kriša d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1221;Strēlnieks;Spiedītis Jānis Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1222;Strēlnieks;Silkantorijs Antons Andreja d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1223;Strēlnieks;Strazdiņš Otto Andreja d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1224;Seržants;Sīpols Arturs Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1225;Seržants;Skujiņš Jānis Kļavas d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1226;Seržants;Smimikalns Jānis;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1227;Strēlnieks;Satiks Jānis Friča d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1228;Strēlnieks;Siniņts Kārlis Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1229;Strēlnieks;Skuja Alfrēds Osipa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1230;Strēlnieks;Spars Jānis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1231;Sanitārs;Skujiņš Kārlis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1232;Strēlnieks;Skrīvelis Leonhards;6. Tukuma LSP;Sv. Jura ordenis;4;;301
1233;Strēlnieks;Staņķis Osips Jura d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1234;Strēlnieks;Šiduks Jānis;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;217
1235;Strēlnieks;Šteins Kārlis;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1236;Kaprālis;Šulmanis Roberts;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1237;Strēlnieks;Šakars Dāvids Dāvida d.;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;275
1238;Strēlnieks;Štokmanis Ernests Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;276
1239;Strēlnieks;Šteimanis Ernests Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1240;Feldšeris;Šulmanis Jānis;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1241;Feldšeris;Šlikass Jozefs;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1242;Sanitārs;Štrauss Kaspars Kārļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1243;Feldšeris;Šmatkovs Romāns Antona d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1244;Strēlnieks;Švāge Jānis Friča d.;6. Tukuma LSP;Sv. Jura ordenis;4;Divas medaļas;300
1245;Strēlnieks;Štamers Fricis Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1246;Strēlnieks;Šnore Ernests Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1247;Strēlnieks;Šveiders Ādolfs Reinholda d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1248;Strēlnieks;Šakulis Jānis Pētera d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1249;Strēlnieks;Štokmanis Ernests Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1250;Sanitārs;Šopa Jānis Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1251;Kaprālis ;Tigrovs Jānis Mihaila d.;6. Tukuma LSP;Sv. Jura ordenis;2;Krusts;275
1252;Dižkareivis;Tukalovs Kirils Karpa d.;6. Tukuma LSP;Sv. Jura ordenis;3;;275
1253;Strēlnieks;Tukišs Jānis Dementjeva d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1254;Strēlnieks;Tatjauks Jēkabs Pētera d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1255;Kaprālis;Treimanis Mārtiņš Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1256;Kaprālis;Tetermanis Nikolajs Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1257;Strēlnieks;Tauriņš Eduards Kārļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1258;Strēlnieks;Tiltiņš Kārlis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Divi krusti;300
1259;Strēlnieks;Tommans Pēteris Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;301
1260;Strēlnieks;Teijcs Kārlis;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1261;Strēlnieks;Ulmanis Vilis;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;217
1262;Kaprālis;Upatnieks Rūdolfs Vasila d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1263;Strēlnieks;Urbāns Jānis Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;276
1264;Strēlnieks;Uza Hāns Vilsona d.;6. Tukuma LSP;Sv. Jura ordenis;4;;301
1265;Strēlnieks;Urbāns Ignats Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1266;Kaprālis;Valgzauers Teodors;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;217
1267;Strēlnieks;Vārpiņš Jānis;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1268;Kaprālis;Vīnroze Fricis;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1269;Dižkareivis;Vecvagars Kārlis Jukuma d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1270;Strēlnieks;Vesatnieks Andrejs Indriķa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1271;Seržants;Vēdzele Fricis Anša d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1272;Strēlnieks;Vīksniņš Osips Semjaka d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1273;Strēlnieks;Valters Viktors Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1274;Strēlnieks;Vimba Emīls Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1275;Strēlnieks;Vilbrants Juris Kristapa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1276;Strēlnieks;Vīgants Augusts Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1277;Strēlnieks;Vinclavs Teodors Pētera d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1278;Strēlnieks;Vītiņš Andrejs Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1279;Strēlnieks;Vileks Otto Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1280;Strēlnieks;Vingre Jānis Kārļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1281;Seržants;Volgemuts Jānis Vilhelma d.;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;276
1282;Sanitārs;Vanags Žanis Jura d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1283;Strēlnieks;Vītels Andrejs Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;301
1284;Strēlnieks;Vilciņš Augusts Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1285;Strēlnieks;Vakss Rūdolfs Ludviga d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1286;Strēlnieks;Vilsons Rūdolfs Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;399
1287;Strēlnieks;Ziemelis Andrejs;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;217
1288;Dižkareivis;Zuzulis Pēteris;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1289;Strēlnieks;Zaile Osips;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1290;Strēlnieks;Zujāns Osips;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1291;Dižkareivis;Zusters Kristaps Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;3;;275
1292;Strēlnieks;Zemjānis Jānis Viļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1293;Seržants;Zariņš Jēkabs Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;275
1294;Strēlnieks;Zālamans Aleksandrs Kārļa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Medaļa;276
1295;Strēlnieks;Zvaigzne Andrejs Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1296;Strēlnieks;Zvīgulis Pēteris Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1297;Strēlnieks;Zariņš Arvīds Mārtiņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1298;Strēlnieks;Zaķis Jānis Jāņa d.;6. Tukuma LSP;Sv. Jura ordenis;4;Divas medaļas;276
1299;Kaprālis;Zatlers Indriķis Friča d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1300;Sanitārs;Zahmanis Kārlis Jēkaba d.;6. Tukuma LSP;Sv. Jura ordenis;4;;276
1301;Strēlnieks;Zariņš Jānis Mārča d.;6. Tukuma LSP;Sv. Jura ordenis;4;Divas medaļas;300
1302;Dižkareivis;Zakke Eduards Anša d.;6. Tukuma LSP;Sv. Jura ordenis;3;Divas medaļas;300
1303;Strēlnieks;Zvīrgulis Fricis Friča d.;6. Tukuma LSP;Sv. Jura ordenis;4;Divas medaļas;300
1304;Strēlnieks;Zālītis Ernests Andreja d;6. Tukuma LSP;Sv. Jura ordenis;4;Divas medaļas;301
1305;Strēlnieks;Žukass Jānis;6. Tukuma LSP;Sv. Jura ordenis;4;Krusts;217
1306;Strēlnieks;Žukovskis Ignats;6. Tukuma LSP;Sv. Jura ordenis;4;;217
1307;Strēlnieks;Bērziņš Pēteris Anša d.;6. Tukuma LSP;Serbijas karaļa ordeņa zelta zvaigzne ar šķēpiem;;;401
1308;Strēlnieks;Iesalnieks Ermanis Ģirta d.;6. Tukuma LSP;Serbijas karaļa ordeņa zelta zvaigzne ar šķēpiem;;Sudraba ord. ar šķēpiem;
1309;Kaprālis;Jaunzems Ādams;6. Tukuma LSP;Serbijas karaļa ordeņa zelta zvaigzne ar šķēpiem;;Zelta medaļa;401
1310;Strēlnieks;Šimkuss Miķelis;6. Tukuma LSP;Serbijas karaļa ordeņa zelta zvaigzne ar šķēpiem;;Zelta medaļa;401
1311;Strēlnieks;Ratenbergs Fricis;6. Tukuma LSP;Serbijas karaļa ordeņa zelta zvaigzne ar šķēpiem;;Zelta medaļa;401
1312;Strēlnieks;Veinbergs Indriķis;6. Tukuma LSP;Serbijas karaļa ordeņa zelta zvaigzne ar šķēpiem;;Sudraba medaļa;401
1313;Strēlnieks;Strautiņš Kārlis;6. Tukuma LSP;Serbijas karaļa ordeņa zelta zvaigzne ar šķēpiem;;Sudraba medaļa;401
1314;Strēlnieks;Cukurs Eduards;6. Tukuma LSP;Serbijas karaļa ordeņa zelta zvaigzne ar šķēpiem;;Sudraba medaļa;401
1315;Strēlnieks;Aizalknis Pēteris Pētera d.;7. Bauskas LSP;Sv. Jura ordenis;4;Krusts;218
1316;Strēlnieks;Aldersons Krišs Mārtiņa d.;7. Bauskas LSP;Sv. Jura ordenis;4;;218
1317;Strēlnieks;Aizpurs  Otto Pēteria d.;7. Bauskas LSP;Sv. Jura ordenis;4;;218
1318;Dižkareivis;Ābelītis Johans Gusta d.;7. Bauskas LSP;Sv. Jura ordenis;3;;276
1319;Kaprālis;Aļejunas Dominiks;7. Bauskas LSP;Sv. Jura ordenis;3;;276
1320;Strēlnieks;Avotiņš Kārlis Jāņa d.;7. Bauskas LSP;Sv. Jura ordenis;4;;276
1321;Strēlnieks;Adgers Jānis Andreja d.;7. Bauskas LSP;Sv. Jura ordenis;4;;277
1322;Kaprālis;Apsītis Kārlis Andža d.;7. Bauskas LSP;Sv. Jura ordenis;4;;277
